user_id,total_views,unique_channels,last_view_date
804277,2,2,2016-02-28T18:33:00.000Z
809733,8,6,2016-03-15T18:31:00.000Z
2287668,12,6,2016-03-04T16:04:00.000Z
794190,1,1,2016-01-04T01:54:00.000Z
918641,1,1,2016-03-30T08:39:00.000Z
809737,3,2,2016-01-05T19:29:00.000Z
2421492,1,1,2016-03-06T17:16:00.000Z
2190330,5,4,2016-02-15T09:19:00.000Z
802776,1,1,2016-03-25T19:49:00.000Z
611188,3,2,2016-01-18T03:19:00.000Z
2091260,3,2,2016-03-09T05:45:00.000Z
809739,4,3,2016-02-19T17:07:00.000Z
483783,3,3,2016-03-30T05:47:00.000Z
780037,3,3,2016-03-01T20:39:00.000Z
809741,4,3,2016-02-11T20:38:00.000Z
821309,1,1,2016-03-03T11:22:00.000Z
821312,1,1,2016-02-24T15:50:00.000Z
821313,1,1,2016-02-23T20:16:00.000Z
930873,1,1,2016-03-30T17:03:00.000Z
549969,3,2,2016-03-24T08:43:00.000Z
220052,1,1,2016-03-25T12:51:00.000Z
804289,3,3,2016-02-28T11:56:00.000Z
893256,1,1,2016-03-22T22:30:00.000Z
821317,1,1,2016-02-25T17:43:00.000Z
786757,1,1,2016-01-03T10:13:00.000Z
940485,1,1,2016-03-21T17:41:00.000Z
832560,1,1,2016-03-12T14:15:00.000Z
809752,1,1,2016-02-06T04:26:00.000Z
772551,1,1,2016-01-22T13:23:00.000Z
780045,1,1,2016-02-07T14:12:00.000Z
2287689,2,2,2016-01-15T17:20:00.000Z
780046,2,1,2016-01-23T12:21:00.000Z
2204240,2,2,2016-03-25T18:42:00.000Z
772553,4,3,2016-02-02T07:08:00.000Z
793124,1,1,2016-02-15T16:58:00.000Z
809754,1,1,2016-02-25T10:46:00.000Z
809756,2,2,2016-02-24T12:24:00.000Z
780047,3,1,2016-02-06T10:35:00.000Z
892055,1,1,2016-03-24T10:14:00.000Z
510591,1,1,2016-01-06T05:44:00.000Z
819746,1,1,2016-03-10T14:18:00.000Z
772557,2,1,2016-02-20T08:42:00.000Z
789429,1,1,2016-02-12T18:26:00.000Z
809759,1,1,2016-02-24T10:00:00.000Z
892057,1,1,2016-03-27T14:19:00.000Z
832573,1,1,2016-02-28T15:10:00.000Z
789431,1,1,2016-02-24T14:28:00.000Z
785592,1,1,2016-03-14T07:50:00.000Z
772561,6,3,2016-03-30T16:17:00.000Z
1519602,1,1,2016-03-25T17:00:00.000Z
832577,3,2,2016-02-07T04:38:00.000Z
2421529,2,1,2016-02-07T06:50:00.000Z
2287708,2,2,2016-03-16T16:02:00.000Z
2204253,1,1,2016-03-30T15:13:00.000Z
894674,1,1,2016-03-24T13:40:00.000Z
765182,1,1,2016-01-08T21:40:00.000Z
868484,2,2,2016-03-16T18:14:00.000Z
772563,1,1,2016-02-15T15:57:00.000Z
793133,2,2,2016-02-16T14:01:00.000Z
896122,2,2,2016-03-20T17:59:00.000Z
140005,1,1,2016-03-01T19:31:00.000Z
867016,3,2,2016-03-18T21:11:00.000Z
2415070,5,4,2016-03-03T06:01:00.000Z
809765,3,3,2016-02-19T16:16:00.000Z
2421538,2,2,2016-03-03T16:04:00.000Z
614900,1,1,2016-03-07T19:54:00.000Z
780056,1,1,2016-01-11T13:55:00.000Z
759157,1,1,2016-01-29T19:33:00.000Z
930897,3,3,2016-03-28T15:30:00.000Z
809770,6,4,2016-02-13T14:43:00.000Z
2000262,2,2,2016-01-28T01:04:00.000Z
2091280,5,4,2016-03-31T20:13:00.000Z
760937,1,1,2016-02-12T20:07:00.000Z
2360820,6,4,2016-02-24T16:36:00.000Z
796562,3,3,2016-01-05T20:27:00.000Z
215723,1,1,2016-01-10T17:23:00.000Z
2369747,1,1,2016-01-23T10:23:00.000Z
940509,6,5,2016-03-30T20:19:00.000Z
2369752,3,2,2016-03-30T17:52:00.000Z
772575,1,1,2016-01-30T11:42:00.000Z
2369753,1,1,2016-03-24T17:27:00.000Z
832596,2,2,2016-03-02T15:03:00.000Z
2369759,2,2,2016-03-23T08:36:00.000Z
2369761,4,3,2016-03-10T02:03:00.000Z
927246,2,2,2016-03-30T08:36:00.000Z
2000272,11,5,2016-02-21T20:18:00.000Z
867498,3,3,2016-03-10T14:40:00.000Z
820011,1,1,2016-03-10T02:26:00.000Z
940516,1,1,2016-03-23T08:00:00.000Z
893279,4,2,2016-03-26T06:03:00.000Z
809776,8,3,2016-02-20T15:51:00.000Z
772584,1,1,2016-02-05T08:04:00.000Z
2158646,1,1,2016-02-13T17:06:00.000Z
794226,4,4,2016-02-18T05:24:00.000Z
809780,8,6,2016-02-21T11:18:00.000Z
80147,1,1,2016-03-26T10:14:00.000Z
772587,9,4,2016-03-28T09:05:00.000Z
927257,1,1,2016-03-30T07:36:00.000Z
819763,1,1,2016-03-30T08:28:00.000Z
809781,1,1,2016-02-24T13:27:00.000Z
336966,1,1,2016-01-22T15:40:00.000Z
844125,1,1,2016-03-06T19:16:00.000Z
821350,1,1,2016-02-25T10:27:00.000Z
821351,2,2,2016-03-12T11:14:00.000Z
940522,1,1,2016-03-14T20:44:00.000Z
867034,1,1,2016-03-06T17:31:00.000Z
821354,1,1,2016-01-24T20:04:00.000Z
799085,1,1,2016-02-17T06:09:00.000Z
2015326,5,3,2016-01-25T10:20:00.000Z
809786,1,1,2016-01-14T17:50:00.000Z
832609,2,1,2016-03-04T17:51:00.000Z
893287,1,1,2016-03-27T17:23:00.000Z
780070,1,1,2016-02-07T10:46:00.000Z
818125,1,1,2016-02-24T03:45:00.000Z
804327,1,1,2016-03-20T13:38:00.000Z
809787,1,1,2016-02-09T13:38:00.000Z
786800,1,1,2016-01-23T14:15:00.000Z
2369790,4,3,2016-03-29T14:28:00.000Z
549789,1,1,2016-01-22T14:32:00.000Z
805818,1,1,2016-03-05T18:30:00.000Z
809790,5,3,2016-02-09T02:10:00.000Z
821362,2,2,2016-01-23T09:29:00.000Z
1107686,1,1,2016-03-05T15:04:00.000Z
603558,1,1,2016-01-08T17:46:00.000Z
2421592,1,1,2016-02-24T10:38:00.000Z
867044,5,3,2016-03-29T15:04:00.000Z
2000285,2,2,2016-03-04T06:56:00.000Z
819771,1,1,2016-02-27T05:30:00.000Z
789474,1,1,2016-01-23T04:49:00.000Z
794238,3,3,2016-03-14T16:23:00.000Z
457259,1,1,2016-01-12T08:11:00.000Z
832622,5,4,2016-03-01T19:17:00.000Z
50671,1,1,2016-03-27T20:31:00.000Z
2369809,1,1,2016-03-10T13:06:00.000Z
789476,4,3,2016-02-12T12:57:00.000Z
789477,1,1,2016-02-05T08:36:00.000Z
821371,2,2,2016-02-28T09:46:00.000Z
809795,2,2,2016-02-23T08:43:00.000Z
2369817,3,2,2016-02-03T07:41:00.000Z
894690,1,1,2016-03-24T11:02:00.000Z
809798,1,1,2016-02-22T15:04:00.000Z
821379,1,1,2016-03-06T17:09:00.000Z
893304,3,2,2016-03-23T09:45:00.000Z
832627,1,1,2016-02-27T17:46:00.000Z
867055,1,1,2016-03-06T14:56:00.000Z
809799,1,1,2016-02-24T08:55:00.000Z
809800,2,2,2016-01-29T04:12:00.000Z
808396,5,2,2016-03-25T11:34:00.000Z
930935,4,4,2016-03-29T15:45:00.000Z
940545,4,4,2016-03-31T19:19:00.000Z
867058,3,3,2016-01-09T21:53:00.000Z
809801,1,1,2016-02-20T21:18:00.000Z
772606,6,3,2016-02-16T17:15:00.000Z
893309,2,2,2016-03-06T13:43:00.000Z
611535,2,2,2016-01-13T18:36:00.000Z
786821,1,1,2016-01-16T21:21:00.000Z
2259822,2,1,2016-03-24T12:19:00.000Z
819774,4,2,2016-03-30T09:06:00.000Z
821393,1,1,2016-03-27T14:31:00.000Z
804347,1,1,2016-02-21T08:09:00.000Z
1107713,3,3,2016-03-07T20:19:00.000Z
840760,1,1,2016-03-18T15:00:00.000Z
1107714,1,1,2016-01-25T09:22:00.000Z
809809,2,2,2016-03-05T16:22:00.000Z
720305,3,3,2016-01-19T06:55:00.000Z
940555,1,1,2016-03-30T08:39:00.000Z
621521,1,1,2016-01-12T12:07:00.000Z
2091343,1,1,2016-03-31T18:55:00.000Z
930950,1,1,2016-03-29T20:32:00.000Z
927311,2,2,2016-03-30T19:06:00.000Z
877297,1,1,2016-03-24T12:57:00.000Z
804350,4,3,2016-03-19T15:05:00.000Z
802821,2,2,2016-02-21T16:12:00.000Z
809813,1,1,2016-02-16T21:33:00.000Z
832641,1,1,2016-03-01T20:12:00.000Z
821402,1,1,2016-02-27T14:58:00.000Z
778959,5,4,2016-03-31T15:14:00.000Z
2369849,5,2,2016-03-29T10:02:00.000Z
902099,1,1,2016-03-25T14:15:00.000Z
808402,3,3,2016-03-04T09:58:00.000Z
920007,3,2,2016-03-28T08:39:00.000Z
104516,1,1,2016-03-26T05:48:00.000Z
221281,2,2,2016-01-29T17:11:00.000Z
831231,2,2,2016-03-13T14:12:00.000Z
930955,2,2,2016-03-31T17:58:00.000Z
809817,4,3,2016-02-21T15:23:00.000Z
2427141,2,1,2016-03-19T22:00:00.000Z
772614,4,3,2016-01-22T18:52:00.000Z
266792,2,1,2016-03-15T10:29:00.000Z
2204331,9,7,2016-03-30T19:43:00.000Z
150741,1,1,2016-01-20T07:47:00.000Z
809820,3,2,2016-03-03T19:36:00.000Z
453480,1,1,2016-03-28T08:48:00.000Z
2015328,4,4,2016-03-30T18:50:00.000Z
2369881,2,2,2016-03-22T03:07:00.000Z
772618,1,1,2016-01-30T12:14:00.000Z
2000313,1,1,2016-03-31T19:00:00.000Z
809823,1,1,2016-02-19T17:54:00.000Z
867086,1,1,2016-03-12T19:48:00.000Z
809824,7,6,2016-03-06T14:19:00.000Z
894706,1,1,2016-03-24T14:42:00.000Z
809825,10,4,2016-02-19T21:57:00.000Z
808410,1,1,2016-02-22T12:54:00.000Z
2091371,23,10,2016-03-29T05:22:00.000Z
170792,2,1,2016-03-31T02:36:00.000Z
809828,1,1,2016-01-21T07:17:00.000Z
867091,1,1,2016-03-13T18:38:00.000Z
2369889,1,1,2016-02-15T08:21:00.000Z
765264,1,1,2016-01-23T19:56:00.000Z
772624,2,2,2016-03-10T14:09:00.000Z
1108737,5,5,2016-03-10T21:00:00.000Z
962150,1,1,2016-03-23T12:20:00.000Z
794277,2,2,2016-02-14T19:18:00.000Z
1542251,1,1,2016-02-04T14:16:00.000Z
780108,5,1,2016-02-12T14:09:00.000Z
65180,1,1,2016-01-22T09:35:00.000Z
366659,1,1,2016-03-19T17:26:00.000Z
893337,2,2,2016-03-23T12:55:00.000Z
879787,2,2,2016-03-28T20:41:00.000Z
809834,1,1,2016-02-02T15:47:00.000Z
530287,1,1,2016-01-18T13:42:00.000Z
780110,1,1,2016-02-09T16:41:00.000Z
443916,1,1,2016-01-15T03:37:00.000Z
780111,4,2,2016-01-08T00:39:00.000Z
2204358,6,4,2016-03-05T22:17:00.000Z
940585,2,1,2016-03-27T09:34:00.000Z
809841,1,1,2016-02-24T18:54:00.000Z
893341,1,1,2016-03-20T06:18:00.000Z
821434,1,1,2016-02-25T05:05:00.000Z
832676,7,4,2016-03-30T06:40:00.000Z
868524,3,3,2016-03-28T18:16:00.000Z
867105,2,2,2016-03-09T16:53:00.000Z
533013,5,3,2016-01-21T10:28:00.000Z
930990,2,2,2016-03-29T11:05:00.000Z
559277,1,1,2016-01-01T13:04:00.000Z
940586,11,2,2016-03-28T16:11:00.000Z
28363,1,1,2016-01-31T17:18:00.000Z
794287,1,1,2016-02-13T11:20:00.000Z
2369920,7,4,2016-03-28T09:30:00.000Z
2369921,4,3,2016-02-10T01:02:00.000Z
484936,1,1,2016-01-22T13:49:00.000Z
867111,2,2,2016-03-26T11:10:00.000Z
791981,2,1,2016-02-14T05:59:00.000Z
940590,2,2,2016-03-29T14:50:00.000Z
821443,1,1,2016-03-11T17:54:00.000Z
832678,2,2,2016-02-28T18:22:00.000Z
902125,1,1,2016-03-27T07:37:00.000Z
794292,7,5,2016-02-19T21:35:00.000Z
809853,2,1,2016-02-04T19:52:00.000Z
940595,1,1,2016-03-04T02:47:00.000Z
2427210,1,1,2016-02-19T07:04:00.000Z
809856,1,1,2016-02-18T16:15:00.000Z
2204370,6,5,2016-03-20T16:16:00.000Z
809857,9,4,2016-02-20T06:31:00.000Z
2369934,1,1,2016-01-27T18:33:00.000Z
804403,3,2,2016-03-06T13:02:00.000Z
831250,1,1,2016-03-05T16:06:00.000Z
786863,2,2,2016-03-30T18:26:00.000Z
832685,3,3,2016-03-03T15:32:00.000Z
940602,2,2,2016-03-15T08:13:00.000Z
786864,1,1,2016-03-13T20:22:00.000Z
2287875,8,4,2016-03-23T11:28:00.000Z
772648,1,1,2016-02-12T15:13:00.000Z
893356,2,2,2016-03-24T08:20:00.000Z
804404,2,2,2016-03-13T12:07:00.000Z
809860,1,1,2016-02-05T06:08:00.000Z
780130,1,1,2016-03-02T17:01:00.000Z
772650,2,2,2016-02-07T03:53:00.000Z
869798,1,1,2016-03-14T07:18:00.000Z
2204385,1,1,2016-03-18T21:05:00.000Z
2421738,5,3,2016-03-27T13:08:00.000Z
666034,2,2,2016-03-31T11:40:00.000Z
641172,1,1,2016-01-01T11:44:00.000Z
809862,3,3,2016-02-19T09:37:00.000Z
2369962,1,1,2016-03-29T16:31:00.000Z
940611,8,6,2016-03-31T14:57:00.000Z
69707,1,1,2016-03-19T22:13:00.000Z
860414,1,1,2016-03-20T16:39:00.000Z
931017,2,2,2016-03-29T16:42:00.000Z
804413,1,1,2016-01-05T15:52:00.000Z
940614,1,1,2016-03-24T19:09:00.000Z
809866,3,2,2016-02-24T16:09:00.000Z
940616,6,4,2016-03-22T14:35:00.000Z
772654,1,1,2016-01-14T06:10:00.000Z
819799,3,3,2016-03-01T11:02:00.000Z
2369979,2,2,2016-01-08T17:06:00.000Z
867137,1,1,2016-03-07T11:50:00.000Z
820077,4,4,2016-03-21T22:26:00.000Z
2369982,6,3,2016-03-03T19:31:00.000Z
865745,2,2,2016-03-24T12:33:00.000Z
809871,14,9,2016-03-18T20:32:00.000Z
920073,1,1,2016-03-29T15:58:00.000Z
568751,2,2,2016-01-11T10:24:00.000Z
851705,2,2,2016-03-07T12:20:00.000Z
851706,1,1,2016-03-03T16:28:00.000Z
869812,1,1,2016-03-18T07:43:00.000Z
492769,3,2,2016-01-21T21:36:00.000Z
893373,1,1,2016-03-21T22:38:00.000Z
794315,4,4,2016-03-26T17:13:00.000Z
940626,1,1,2016-01-15T20:25:00.000Z
920083,1,1,2016-03-30T06:57:00.000Z
2415093,2,2,2016-03-31T04:10:00.000Z
2287916,1,1,2016-02-03T09:19:00.000Z
821477,3,2,2016-02-27T12:04:00.000Z
786885,1,1,2016-02-02T17:39:00.000Z
879801,1,1,2016-03-20T13:24:00.000Z
940631,2,2,2016-03-28T10:56:00.000Z
772665,2,2,2016-02-06T15:41:00.000Z
1107846,3,2,2016-03-26T11:39:00.000Z
940635,8,5,2016-03-20T13:26:00.000Z
780147,2,2,2016-03-29T13:52:00.000Z
2427278,1,1,2016-02-19T14:15:00.000Z
1150536,2,1,2016-02-27T15:08:00.000Z
778983,2,2,2016-03-08T04:46:00.000Z
772669,1,1,2016-02-13T16:11:00.000Z
893387,2,2,2016-03-23T08:01:00.000Z
809881,1,1,2016-03-01T10:35:00.000Z
893388,2,2,2016-03-22T13:07:00.000Z
636845,1,1,2016-01-16T20:09:00.000Z
893389,2,2,2016-03-13T15:06:00.000Z
920091,1,1,2016-03-22T21:25:00.000Z
772671,6,3,2016-03-19T17:03:00.000Z
809884,9,5,2016-03-10T20:36:00.000Z
778984,1,1,2016-02-10T16:43:00.000Z
1107857,1,1,2016-03-11T13:40:00.000Z
809886,1,1,2016-02-19T07:58:00.000Z
809887,3,3,2016-02-24T08:46:00.000Z
940640,1,1,2016-03-24T05:37:00.000Z
850,1,1,2016-03-06T00:08:00.000Z
2421788,1,1,2016-02-01T16:03:00.000Z
832719,1,1,2016-02-24T13:50:00.000Z
821490,2,2,2016-03-29T16:11:00.000Z
893396,1,1,2016-03-08T14:41:00.000Z
773242,3,1,2016-03-21T20:20:00.000Z
940643,1,1,2016-03-17T11:13:00.000Z
103657,1,1,2016-03-19T17:11:00.000Z
809890,1,1,2016-02-20T05:13:00.000Z
1122561,1,1,2016-03-26T09:59:00.000Z
2415096,2,1,2016-03-12T14:21:00.000Z
604372,1,1,2016-01-06T18:40:00.000Z
920096,2,2,2016-03-27T20:38:00.000Z
848852,1,1,2016-03-08T15:01:00.000Z
821498,5,1,2016-03-09T11:01:00.000Z
832727,1,1,2016-02-28T18:44:00.000Z
809892,9,6,2016-03-09T15:51:00.000Z
832729,7,3,2016-03-12T16:08:00.000Z
940648,1,1,2016-03-23T08:08:00.000Z
860451,1,1,2016-03-11T07:21:00.000Z
828445,1,1,2016-03-02T05:42:00.000Z
2000382,4,3,2016-03-09T03:32:00.000Z
772680,3,3,2016-02-04T16:05:00.000Z
809900,2,1,2016-02-19T12:48:00.000Z
2421805,1,1,2016-01-19T07:49:00.000Z
794328,3,2,2016-03-26T10:30:00.000Z
772685,5,4,2016-01-22T07:58:00.000Z
809901,3,2,2016-02-21T16:32:00.000Z
2427309,1,1,2016-01-08T12:28:00.000Z
832745,1,1,2016-03-01T10:17:00.000Z
772687,4,3,2016-02-28T18:21:00.000Z
2204436,5,4,2016-02-05T13:52:00.000Z
596969,2,2,2016-01-08T20:54:00.000Z
832751,5,2,2016-03-03T11:33:00.000Z
2361049,4,3,2016-03-15T15:13:00.000Z
649,2,2,2016-01-11T06:59:00.000Z
340840,1,1,2016-02-18T21:27:00.000Z
931072,2,2,2016-03-29T16:59:00.000Z
809908,8,2,2016-03-20T16:35:00.000Z
804456,1,1,2016-02-16T20:27:00.000Z
2204439,1,1,2016-01-18T15:10:00.000Z
772694,6,4,2016-03-23T12:34:00.000Z
777814,1,1,2016-01-13T20:58:00.000Z
283746,2,2,2016-03-25T14:16:00.000Z
804459,2,2,2016-03-06T20:21:00.000Z
860469,4,2,2016-01-08T15:55:00.000Z
906296,2,1,2016-03-24T11:45:00.000Z
604198,5,4,2016-01-26T18:19:00.000Z
832763,1,1,2016-03-02T14:50:00.000Z
2370069,1,1,2016-01-05T06:26:00.000Z
925373,1,1,2016-03-30T16:10:00.000Z
940668,2,2,2016-03-09T10:19:00.000Z
772699,1,1,2016-02-05T13:34:00.000Z
770213,1,1,2016-02-04T12:54:00.000Z
940671,5,4,2016-03-23T21:53:00.000Z
719575,3,3,2016-01-17T15:39:00.000Z
808448,1,1,2016-02-23T05:13:00.000Z
927501,1,1,2016-03-30T15:33:00.000Z
804464,1,1,2016-01-03T16:19:00.000Z
809917,2,2,2016-01-20T10:05:00.000Z
2287969,1,1,2016-02-07T06:34:00.000Z
266766,1,1,2016-01-30T22:06:00.000Z
1566681,1,1,2016-02-13T09:34:00.000Z
772704,2,2,2016-01-29T12:10:00.000Z
867193,2,2,2016-03-11T19:36:00.000Z
765340,2,2,2016-01-25T10:30:00.000Z
867197,2,2,2016-03-17T10:49:00.000Z
809921,1,1,2016-02-06T08:04:00.000Z
1107920,1,1,2016-03-26T05:46:00.000Z
894103,1,1,2016-03-21T20:55:00.000Z
818280,2,2,2016-02-25T11:05:00.000Z
893434,1,1,2016-03-18T06:57:00.000Z
808456,1,1,2016-02-22T09:46:00.000Z
772711,1,1,2016-03-13T18:46:00.000Z
2204462,1,1,2016-03-30T04:14:00.000Z
2000415,2,2,2016-03-08T11:15:00.000Z
60711,1,1,2016-01-04T07:02:00.000Z
794348,2,2,2016-02-15T12:34:00.000Z
906328,3,2,2016-03-30T14:25:00.000Z
893436,5,4,2016-03-29T10:08:00.000Z
869867,2,2,2016-03-12T16:37:00.000Z
865768,1,1,2016-03-15T13:45:00.000Z
72316,2,1,2016-01-18T17:43:00.000Z
2287983,4,3,2016-01-29T17:32:00.000Z
2000422,2,2,2016-03-31T11:19:00.000Z
809931,6,4,2016-03-20T20:57:00.000Z
906341,5,4,2016-03-27T20:00:00.000Z
302333,1,1,2016-01-04T06:04:00.000Z
2361100,1,1,2016-02-02T16:28:00.000Z
794354,2,1,2016-03-06T12:32:00.000Z
893442,1,1,2016-03-16T07:10:00.000Z
1107941,1,1,2016-01-19T10:24:00.000Z
892112,1,1,2016-03-21T23:04:00.000Z
804480,1,1,2016-01-14T22:16:00.000Z
867210,1,1,2016-01-30T14:53:00.000Z
893445,6,2,2016-03-26T05:01:00.000Z
794358,5,1,2016-03-18T09:46:00.000Z
2274999,4,3,2016-03-30T11:43:00.000Z
2275001,1,1,2016-03-03T13:20:00.000Z
893446,3,3,2016-03-30T06:22:00.000Z
786931,1,1,2016-02-01T06:08:00.000Z
865774,3,1,2016-03-13T13:47:00.000Z
543495,1,1,2016-01-22T08:29:00.000Z
809934,6,2,2016-02-19T07:29:00.000Z
860506,1,1,2016-03-09T20:27:00.000Z
193886,1,1,2016-03-30T08:03:00.000Z
821551,1,1,2016-02-26T15:37:00.000Z
927552,1,1,2016-03-24T15:39:00.000Z
893450,2,2,2016-03-26T16:50:00.000Z
809935,4,4,2016-03-03T10:39:00.000Z
867215,2,1,2016-03-30T08:44:00.000Z
867216,1,1,2016-03-26T18:39:00.000Z
1107963,1,1,2016-01-22T18:30:00.000Z
1107967,12,6,2016-03-31T22:04:00.000Z
2204489,1,1,2016-01-15T13:15:00.000Z
777845,2,2,2016-01-27T17:25:00.000Z
906369,1,1,2016-03-03T07:37:00.000Z
810593,2,2,2016-03-21T14:59:00.000Z
772734,1,1,2016-01-01T20:47:00.000Z
2427404,1,1,2016-01-11T11:32:00.000Z
869889,2,1,2016-01-13T12:44:00.000Z
593678,1,1,2016-01-03T23:49:00.000Z
858866,1,1,2016-03-15T11:01:00.000Z
893458,6,4,2016-03-30T12:28:00.000Z
940707,1,1,2016-03-18T22:14:00.000Z
1575314,1,1,2016-03-30T10:04:00.000Z
772736,3,3,2016-02-16T16:18:00.000Z
809942,1,1,2016-02-03T14:36:00.000Z
821559,2,2,2016-03-06T05:56:00.000Z
821560,1,1,2016-03-06T05:56:00.000Z
2275027,1,1,2016-01-23T11:03:00.000Z
772742,1,1,2016-02-03T20:06:00.000Z
794368,3,3,2016-02-19T18:10:00.000Z
923479,1,1,2016-03-24T04:55:00.000Z
893464,1,1,2016-03-25T14:44:00.000Z
867230,1,1,2016-03-07T19:57:00.000Z
809946,3,2,2016-01-29T19:24:00.000Z
925398,1,1,2016-03-30T11:34:00.000Z
940714,1,1,2016-03-29T16:49:00.000Z
780191,4,3,2016-03-28T12:52:00.000Z
772748,1,1,2016-02-01T06:09:00.000Z
893466,1,1,2016-01-21T14:54:00.000Z
809950,1,1,2016-02-20T12:23:00.000Z
268737,1,1,2016-01-10T20:15:00.000Z
568131,1,1,2016-01-07T13:35:00.000Z
867234,3,2,2016-03-18T22:33:00.000Z
867238,1,1,2016-03-09T17:28:00.000Z
1108000,3,2,2016-03-12T19:03:00.000Z
821569,1,1,2016-02-27T14:07:00.000Z
931139,1,1,2016-03-31T04:22:00.000Z
723531,2,2,2016-03-31T15:25:00.000Z
2370155,7,4,2016-03-27T10:57:00.000Z
237510,1,1,2016-01-09T14:52:00.000Z
893475,9,4,2016-03-24T12:56:00.000Z
869901,1,1,2016-03-08T09:36:00.000Z
852611,1,1,2016-03-10T13:43:00.000Z
1133250,2,2,2016-03-29T11:14:00.000Z
772759,2,2,2016-02-04T18:44:00.000Z
2017664,2,2,2016-03-15T21:31:00.000Z
819850,1,1,2016-03-06T17:46:00.000Z
771427,1,1,2016-02-13T08:56:00.000Z
793230,1,1,2016-02-16T13:35:00.000Z
867252,1,1,2016-03-09T17:26:00.000Z
772766,1,1,2016-02-02T06:40:00.000Z
893483,2,2,2016-03-20T09:01:00.000Z
809965,2,2,2016-03-14T10:32:00.000Z
867257,1,1,2016-03-12T20:39:00.000Z
604764,6,5,2016-01-09T05:31:00.000Z
534080,1,1,2016-01-07T09:51:00.000Z
2021324,1,1,2016-02-03T09:18:00.000Z
821584,2,2,2016-02-20T19:38:00.000Z
1072207,1,1,2016-01-10T17:43:00.000Z
925404,1,1,2016-03-30T14:15:00.000Z
809970,3,3,2016-02-25T07:46:00.000Z
888028,1,1,2016-03-24T03:47:00.000Z
867261,2,2,2016-03-23T18:19:00.000Z
809971,5,4,2016-03-27T19:35:00.000Z
773509,6,3,2016-03-10T20:54:00.000Z
777875,1,1,2016-02-06T12:44:00.000Z
792086,2,2,2016-03-28T16:19:00.000Z
794389,1,1,2016-01-25T21:15:00.000Z
809972,1,1,2016-02-19T18:48:00.000Z
763881,1,1,2016-02-03T06:25:00.000Z
906463,1,1,2016-03-25T17:10:00.000Z
940736,1,1,2016-03-29T09:51:00.000Z
832831,2,2,2016-03-03T10:19:00.000Z
832832,1,1,2016-03-01T12:33:00.000Z
893492,2,1,2016-03-16T11:55:00.000Z
793232,1,1,2016-02-16T07:21:00.000Z
750418,1,1,2016-03-31T13:42:00.000Z
858881,1,1,2016-03-12T06:57:00.000Z
897976,1,1,2016-03-24T15:58:00.000Z
794394,2,1,2016-02-18T06:37:00.000Z
927629,1,1,2016-03-30T14:31:00.000Z
765409,2,2,2016-03-08T17:17:00.000Z
831314,2,1,2016-03-05T17:46:00.000Z
809974,1,1,2016-03-25T15:59:00.000Z
772778,1,1,2016-02-18T07:33:00.000Z
860572,1,1,2016-03-07T16:42:00.000Z
892133,2,2,2016-03-31T13:02:00.000Z
2204550,1,1,2016-02-06T17:04:00.000Z
940749,6,3,2016-03-26T18:08:00.000Z
920203,1,1,2016-03-25T12:36:00.000Z
893501,4,2,2016-03-29T18:41:00.000Z
809980,1,1,2016-02-23T12:50:00.000Z
320909,1,1,2016-01-04T12:39:00.000Z
772784,3,2,2016-03-06T14:16:00.000Z
809981,2,2,2016-02-13T18:33:00.000Z
804535,2,2,2016-03-18T22:40:00.000Z
640446,1,1,2016-02-04T23:46:00.000Z
809982,2,2,2016-02-24T11:18:00.000Z
1108051,1,1,2016-03-26T20:58:00.000Z
832844,1,1,2016-03-30T14:39:00.000Z
816807,1,1,2016-03-09T20:49:00.000Z
920207,2,2,2016-03-27T15:23:00.000Z
867283,4,2,2016-03-30T10:40:00.000Z
819867,2,2,2016-03-14T13:46:00.000Z
804539,5,3,2016-03-20T07:35:00.000Z
809986,1,1,2016-03-30T06:31:00.000Z
906496,2,1,2016-03-24T10:17:00.000Z
788215,6,4,2016-03-30T17:30:00.000Z
780217,5,4,2016-03-01T19:26:00.000Z
611923,1,1,2016-01-20T13:01:00.000Z
2239503,8,5,2016-02-18T07:59:00.000Z
2415121,24,9,2016-03-27T14:07:00.000Z
809988,2,1,2016-03-04T05:52:00.000Z
600667,2,1,2016-01-09T18:21:00.000Z
772787,4,3,2016-01-28T14:33:00.000Z
940755,2,2,2016-03-25T15:13:00.000Z
940756,5,4,2016-03-29T16:24:00.000Z
819869,1,1,2016-03-19T16:18:00.000Z
641522,5,2,2016-03-30T12:17:00.000Z
777894,1,1,2016-01-02T07:41:00.000Z
869936,3,2,2016-01-22T14:00:00.000Z
809993,3,2,2016-02-20T07:45:00.000Z
1095602,1,1,2016-03-10T22:53:00.000Z
892138,2,1,2016-03-24T15:42:00.000Z
809995,1,1,2016-02-12T16:29:00.000Z
2204563,1,1,2016-03-02T16:44:00.000Z
868572,1,1,2016-03-16T20:53:00.000Z
2204564,1,1,2016-01-12T23:22:00.000Z
819871,1,1,2016-02-28T11:13:00.000Z
393552,2,2,2016-01-31T13:11:00.000Z
906517,1,1,2016-03-24T11:01:00.000Z
815235,1,1,2016-01-12T17:46:00.000Z
585153,2,2,2016-01-10T21:30:00.000Z
575881,3,3,2016-01-09T13:38:00.000Z
920222,1,1,2016-03-30T05:59:00.000Z
869944,1,1,2016-03-18T16:19:00.000Z
810000,8,3,2016-03-18T13:52:00.000Z
