SUBID,month_id,watch_date,watch_time,month,day_name,day_type,month_Name,Tv_Channel,Time_of_day,Duration,Usage_level,hour_of_day,Region,Age,Age_Group,Email_flag,Social_Media_flag,Gender,Race
822328,2016-02-26,2016-02-26,10:47:00,2016-02,Fri,weekday,Feb,Channel O,02 morning,00:00:00,05 extreme usage:>2 hrs,10,Kwazulu Natal,33,youth,1,1,male,black
822328,2016-02-26,2016-02-26,21:09:00,2016-02,Fri,weekday,Feb,Channel O,04 evening,00:00:00,05 extreme usage:>2 hrs,21,Kwazulu Natal,33,youth,1,1,male,black
822328,2016-03-02,2016-03-02,01:33:00,2016-03,Wed,weekday,Mar,Trace TV,01 midnight,00:00:33,05 extreme usage:>2 hrs,1,Kwazulu Natal,33,youth,1,1,male,black
822328,2016-02-24,2016-02-24,16:47:00,2016-02,Wed,weekday,Feb,Channel O,03 afternoon,00:02:30,05 extreme usage:>2 hrs,16,Kwazulu Natal,33,youth,1,1,male,black
822328,2016-02-25,2016-02-25,13:05:00,2016-02,Thu,weekday,Feb,Boomerang,03 afternoon,00:01:18,05 extreme usage:>2 hrs,13,Kwazulu Natal,33,youth,1,1,male,black
822328,2016-03-01,2016-03-01,19:57:00,2016-03,Tue,weekday,Mar,Break in transmission,04 evening,00:00:00,05 extreme usage:>2 hrs,19,Kwazulu Natal,33,youth,1,1,male,black
810579,2016-02-21,2016-02-21,10:14:00,2016-02,Sun,weekday,Feb,ICC Cricket World Cup 2011,02 morning,00:06:12,05 extreme usage:>2 hrs,10,Western Cape,50,adult,1,1,male,None
810579,2016-02-14,2016-02-14,06:57:00,2016-02,Sun,weekday,Feb,E! Entertainment,02 morning,00:00:42,05 extreme usage:>2 hrs,6,Western Cape,50,adult,1,1,male,None
810579,2016-02-25,2016-02-25,10:52:00,2016-02,Thu,weekday,Feb,ICC Cricket World Cup 2011,02 morning,00:01:28,05 extreme usage:>2 hrs,10,Western Cape,50,adult,1,1,male,None
810579,2016-03-31,2016-03-31,12:37:00,2016-03,Thu,weekday,Mar,CNN,03 afternoon,00:08:54,05 extreme usage:>2 hrs,12,Western Cape,50,adult,1,1,male,None
810579,2016-03-06,2016-03-06,14:16:00,2016-03,Sun,weekday,Mar,Supersport Live Events,03 afternoon,00:00:14,05 extreme usage:>2 hrs,14,Western Cape,50,adult,1,1,male,None
810579,2016-03-06,2016-03-06,14:23:00,2016-03,Sun,weekday,Mar,Supersport Live Events,03 afternoon,00:00:18,05 extreme usage:>2 hrs,14,Western Cape,50,adult,1,1,male,None
491753,2016-01-05,2016-01-05,14:41:00,2016-01,Tue,weekday,Jan,Supersport Live Events,03 afternoon,01:20:38,05 extreme usage:>2 hrs,14,Kwazulu Natal,50,adult,1,1,female,white
1109252,2016-03-04,2016-03-04,10:03:00,2016-03,Fri,weekday,Mar,Supersport Live Events,02 morning,01:03:48,05 extreme usage:>2 hrs,10,Gauteng,30,youth,1,1,male,white
1109252,2016-03-19,2016-03-19,08:14:00,2016-03,Sat,weekday,Mar,Supersport Live Events,02 morning,03:06:58,05 extreme usage:>2 hrs,8,Gauteng,30,youth,1,1,male,white
549030,2016-01-02,2016-01-02,08:46:00,2016-01,Sat,weekday,Jan,E! Entertainment,02 morning,00:06:18,05 extreme usage:>2 hrs,8,Western Cape,42,adult,1,1,male,None
2288961,2016-01-16,2016-01-16,15:32:00,2016-01,Sat,weekday,Jan,CNN,03 afternoon,00:01:04,05 extreme usage:>2 hrs,15,Eastern Cape,13,teenager,1,1,female,black
2371138,2016-02-15,2016-02-15,10:01:00,2016-02,Mon,weekday,Feb,Trace TV,02 morning,00:09:27,05 extreme usage:>2 hrs,10,Western Cape,26,youth,1,1,male,coloured
2371138,2016-01-30,2016-01-30,10:58:00,2016-01,Sat,weekday,Jan,Trace TV,02 morning,00:10:51,05 extreme usage:>2 hrs,10,Western Cape,26,youth,1,1,male,coloured
822334,2016-02-24,2016-02-24,21:07:00,2016-02,Wed,weekday,Feb,M-Net,04 evening,00:02:11,05 extreme usage:>2 hrs,21,Gauteng,22,youth,1,1,male,indian_asian
822334,2016-02-24,2016-02-24,09:35:00,2016-02,Wed,weekday,Feb,ICC Cricket World Cup 2011,02 morning,00:02:30,05 extreme usage:>2 hrs,9,Gauteng,22,youth,1,1,male,indian_asian
822334,2016-02-25,2016-02-25,17:09:00,2016-02,Thu,weekday,Feb,Boomerang,03 afternoon,00:07:47,05 extreme usage:>2 hrs,17,Gauteng,22,youth,1,1,male,indian_asian
822334,2016-02-24,2016-02-24,09:20:00,2016-02,Wed,weekday,Feb,ICC Cricket World Cup 2011,02 morning,00:02:30,05 extreme usage:>2 hrs,9,Gauteng,22,youth,1,1,male,indian_asian
822334,2016-02-24,2016-02-24,18:29:00,2016-02,Wed,weekday,Feb,SuperSport Blitz,04 evening,00:01:12,05 extreme usage:>2 hrs,18,Gauteng,22,youth,1,1,male,indian_asian
822334,2016-02-24,2016-02-24,13:25:00,2016-02,Wed,weekday,Feb,ICC Cricket World Cup 2011,03 afternoon,00:01:40,05 extreme usage:>2 hrs,13,Gauteng,22,youth,1,1,male,indian_asian
822334,2016-02-27,2016-02-27,12:53:00,2016-02,Sat,weekday,Feb,ICC Cricket World Cup 2011,03 afternoon,01:08:18,05 extreme usage:>2 hrs,12,Gauteng,22,youth,1,1,male,indian_asian
822334,2016-02-28,2016-02-28,12:22:00,2016-02,Sun,weekday,Feb,ICC Cricket World Cup 2011,03 afternoon,00:32:40,05 extreme usage:>2 hrs,12,Gauteng,22,youth,1,1,male,indian_asian
822334,2016-03-30,2016-03-30,10:34:00,2016-03,Wed,weekday,Mar,ICC Cricket World Cup 2011,02 morning,00:01:38,05 extreme usage:>2 hrs,10,Gauteng,22,youth,1,1,male,indian_asian
894086,2016-03-18,2016-03-18,21:04:00,2016-03,Fri,weekday,Mar,Africa Magic,04 evening,00:00:44,05 extreme usage:>2 hrs,21,Mpumalanga,30,youth,1,1,female,black
894086,2016-01-28,2016-01-28,23:10:00,2016-01,Thu,weekday,Jan,Africa Magic,04 evening,00:31:32,05 extreme usage:>2 hrs,23,Mpumalanga,30,youth,1,1,female,black
831604,2016-03-11,2016-03-11,17:07:00,2016-03,Fri,weekday,Mar,Supersport Live Events,03 afternoon,00:05:50,05 extreme usage:>2 hrs,17,Western Cape,36,adult,1,1,male,None
736297,2016-01-23,2016-01-23,04:39:00,2016-01,Sat,weekday,Jan,Trace TV,01 midnight,00:00:00,05 extreme usage:>2 hrs,4,Eastern Cape,46,adult,1,1,male,black
790325,2016-02-05,2016-02-05,09:42:00,2016-02,Fri,weekday,Feb,Channel O,02 morning,00:59:27,05 extreme usage:>2 hrs,9,Kwazulu Natal,32,youth,1,1,male,black
790325,2016-02-02,2016-02-02,16:50:00,2016-02,Tue,weekday,Feb,Channel O,03 afternoon,00:00:12,05 extreme usage:>2 hrs,16,Kwazulu Natal,32,youth,1,1,male,black
790325,2016-02-04,2016-02-04,11:13:00,2016-02,Thu,weekday,Feb,Trace TV,02 morning,00:10:09,05 extreme usage:>2 hrs,11,Kwazulu Natal,32,youth,1,1,male,black
790325,2016-01-29,2016-01-29,08:27:00,2016-01,Fri,weekday,Jan,Trace TV,02 morning,00:49:24,05 extreme usage:>2 hrs,8,Kwazulu Natal,32,youth,1,1,male,black
2092201,2016-02-11,2016-02-11,09:20:00,2016-02,Thu,weekday,Feb,Break in transmission,02 morning,00:00:27,05 extreme usage:>2 hrs,9,Western Cape,29,youth,1,1,male,black
2092201,2016-02-07,2016-02-07,16:53:00,2016-02,Sun,weekday,Feb,E! Entertainment,03 afternoon,00:00:28,05 extreme usage:>2 hrs,16,Western Cape,29,youth,1,1,male,black
2092201,2016-02-10,2016-02-10,20:45:00,2016-02,Wed,weekday,Feb,E! Entertainment,04 evening,00:00:30,05 extreme usage:>2 hrs,20,Western Cape,29,youth,1,1,male,black
790327,2016-02-20,2016-02-20,20:25:00,2016-02,Sat,weekday,Feb,Supersport Live Events,04 evening,00:00:00,05 extreme usage:>2 hrs,20,Gauteng,37,adult,1,1,male,black
790327,2016-02-21,2016-02-21,11:26:00,2016-02,Sun,weekday,Feb,Trace TV,02 morning,00:00:54,05 extreme usage:>2 hrs,11,Gauteng,37,adult,1,1,male,black
790327,2016-02-11,2016-02-11,12:48:00,2016-02,Thu,weekday,Feb,SuperSport Blitz,03 afternoon,00:05:46,05 extreme usage:>2 hrs,12,Gauteng,37,adult,1,1,male,black
894090,2016-01-06,2016-01-06,10:17:00,2016-01,Wed,weekday,Jan,Channel O,02 morning,00:17:21,05 extreme usage:>2 hrs,10,Mpumalanga,37,adult,1,1,male,None
894091,2016-01-01,2016-01-01,02:38:00,2016-01,Fri,weekday,Jan,Channel O,01 midnight,00:06:45,05 extreme usage:>2 hrs,2,Western Cape,28,youth,1,1,male,coloured
894091,2016-01-05,2016-01-05,19:27:00,2016-01,Tue,weekday,Jan,Trace TV,04 evening,00:05:24,05 extreme usage:>2 hrs,19,Western Cape,28,youth,1,1,male,coloured
794880,2016-03-08,2016-03-08,12:29:00,2016-03,Tue,weekday,Mar,ICC Cricket World Cup 2011,03 afternoon,00:03:26,05 extreme usage:>2 hrs,12,None,0,infant,1,1,None,None
794880,2016-03-23,2016-03-23,12:44:00,2016-03,Wed,weekday,Mar,ICC Cricket World Cup 2011,03 afternoon,00:00:28,05 extreme usage:>2 hrs,12,None,0,infant,1,1,None,None
794880,2016-02-23,2016-02-23,12:29:00,2016-02,Tue,weekday,Feb,ICC Cricket World Cup 2011,03 afternoon,00:10:20,05 extreme usage:>2 hrs,12,None,0,infant,1,1,None,None
794880,2016-02-23,2016-02-23,12:43:00,2016-02,Tue,weekday,Feb,ICC Cricket World Cup 2011,03 afternoon,00:04:18,05 extreme usage:>2 hrs,12,None,0,infant,1,1,None,None
2371146,2016-02-15,2016-02-15,22:18:00,2016-02,Mon,weekday,Feb,SuperSport Blitz,04 evening,00:01:44,05 extreme usage:>2 hrs,22,Eastern Cape,51,elder,1,1,male,black
760598,2016-03-24,2016-03-24,14:35:00,2016-03,Thu,weekday,Mar,Supersport Live Events,03 afternoon,00:00:00,05 extreme usage:>2 hrs,14,Mpumalanga,45,adult,1,1,female,black
